Code,variable,value
3699,Non_sch_quals_Gr_Dip_Gr_Crt_M,5
3700,Non_sch_quals_Gr_Dip_Gr_Crt_M,3
3701,Non_sch_quals_Gr_Dip_Gr_Crt_M,9
3705,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3707,Non_sch_quals_Gr_Dip_Gr_Crt_M,3
3709,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3711,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3712,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3713,Non_sch_quals_Gr_Dip_Gr_Crt_M,6
3714,Non_sch_quals_Gr_Dip_Gr_Crt_M,18
3715,Non_sch_quals_Gr_Dip_Gr_Crt_M,3
3717,Non_sch_quals_Gr_Dip_Gr_Crt_M,11
3719,Non_sch_quals_Gr_Dip_Gr_Crt_M,4
3720,Non_sch_quals_Gr_Dip_Gr_Crt_M,3
3722,Non_sch_quals_Gr_Dip_Gr_Crt_M,13
3723,Non_sch_quals_Gr_Dip_Gr_Crt_M,17
3725,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3726,Non_sch_quals_Gr_Dip_Gr_Crt_M,3
3727,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3728,Non_sch_quals_Gr_Dip_Gr_Crt_M,3
3730,Non_sch_quals_Gr_Dip_Gr_Crt_M,16
3732,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3733,Non_sch_quals_Gr_Dip_Gr_Crt_M,5
3735,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3737,Non_sch_quals_Gr_Dip_Gr_Crt_M,11
3739,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3740,Non_sch_quals_Gr_Dip_Gr_Crt_M,5
3741,Non_sch_quals_Gr_Dip_Gr_Crt_M,20
3744,Non_sch_quals_Gr_Dip_Gr_Crt_M,4
3746,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3747,Non_sch_quals_Gr_Dip_Gr_Crt_M,33
3749,Non_sch_quals_Gr_Dip_Gr_Crt_M,21
3750,Non_sch_quals_Gr_Dip_Gr_Crt_M,3
3751,Non_sch_quals_Gr_Dip_Gr_Crt_M,3
3752,Non_sch_quals_Gr_Dip_Gr_Crt_M,69
3753,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3754,Non_sch_quals_Gr_Dip_Gr_Crt_M,73
3755,Non_sch_quals_Gr_Dip_Gr_Crt_M,3
3756,Non_sch_quals_Gr_Dip_Gr_Crt_M,26
3757,Non_sch_quals_Gr_Dip_Gr_Crt_M,31
3758,Non_sch_quals_Gr_Dip_Gr_Crt_M,7
3759,Non_sch_quals_Gr_Dip_Gr_Crt_M,11
3760,Non_sch_quals_Gr_Dip_Gr_Crt_M,5
3761,Non_sch_quals_Gr_Dip_Gr_Crt_M,6
3763,Non_sch_quals_Gr_Dip_Gr_Crt_M,8
3764,Non_sch_quals_Gr_Dip_Gr_Crt_M,33
3765,Non_sch_quals_Gr_Dip_Gr_Crt_M,31
3766,Non_sch_quals_Gr_Dip_Gr_Crt_M,12
3767,Non_sch_quals_Gr_Dip_Gr_Crt_M,12
3770,Non_sch_quals_Gr_Dip_Gr_Crt_M,9
3775,Non_sch_quals_Gr_Dip_Gr_Crt_M,20
3777,Non_sch_quals_Gr_Dip_Gr_Crt_M,58
3778,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3779,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3781,Non_sch_quals_Gr_Dip_Gr_Crt_M,16
3782,Non_sch_quals_Gr_Dip_Gr_Crt_M,56
3783,Non_sch_quals_Gr_Dip_Gr_Crt_M,8
3785,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3786,Non_sch_quals_Gr_Dip_Gr_Crt_M,17
3787,Non_sch_quals_Gr_Dip_Gr_Crt_M,11
3788,Non_sch_quals_Gr_Dip_Gr_Crt_M,23
3789,Non_sch_quals_Gr_Dip_Gr_Crt_M,8
3791,Non_sch_quals_Gr_Dip_Gr_Crt_M,13
3792,Non_sch_quals_Gr_Dip_Gr_Crt_M,9
3793,Non_sch_quals_Gr_Dip_Gr_Crt_M,18
3795,Non_sch_quals_Gr_Dip_Gr_Crt_M,9
3796,Non_sch_quals_Gr_Dip_Gr_Crt_M,39
3797,Non_sch_quals_Gr_Dip_Gr_Crt_M,17
3799,Non_sch_quals_Gr_Dip_Gr_Crt_M,20
3800,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3802,Non_sch_quals_Gr_Dip_Gr_Crt_M,104
3803,Non_sch_quals_Gr_Dip_Gr_Crt_M,25
3804,Non_sch_quals_Gr_Dip_Gr_Crt_M,23
3805,Non_sch_quals_Gr_Dip_Gr_Crt_M,192
3806,Non_sch_quals_Gr_Dip_Gr_Crt_M,218
3807,Non_sch_quals_Gr_Dip_Gr_Crt_M,22
3808,Non_sch_quals_Gr_Dip_Gr_Crt_M,26
3809,Non_sch_quals_Gr_Dip_Gr_Crt_M,10
3810,Non_sch_quals_Gr_Dip_Gr_Crt_M,76
3812,Non_sch_quals_Gr_Dip_Gr_Crt_M,4
3813,Non_sch_quals_Gr_Dip_Gr_Crt_M,3
3814,Non_sch_quals_Gr_Dip_Gr_Crt_M,3
3815,Non_sch_quals_Gr_Dip_Gr_Crt_M,10
3816,Non_sch_quals_Gr_Dip_Gr_Crt_M,9
3818,Non_sch_quals_Gr_Dip_Gr_Crt_M,47
3820,Non_sch_quals_Gr_Dip_Gr_Crt_M,81
3821,Non_sch_quals_Gr_Dip_Gr_Crt_M,15
3822,Non_sch_quals_Gr_Dip_Gr_Crt_M,3
3823,Non_sch_quals_Gr_Dip_Gr_Crt_M,5
3824,Non_sch_quals_Gr_Dip_Gr_Crt_M,20
3825,Non_sch_quals_Gr_Dip_Gr_Crt_M,46
3831,Non_sch_quals_Gr_Dip_Gr_Crt_M,8
3832,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3833,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3835,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3840,Non_sch_quals_Gr_Dip_Gr_Crt_M,52
3842,Non_sch_quals_Gr_Dip_Gr_Crt_M,16
3844,Non_sch_quals_Gr_Dip_Gr_Crt_M,118
3847,Non_sch_quals_Gr_Dip_Gr_Crt_M,4
3850,Non_sch_quals_Gr_Dip_Gr_Crt_M,66
3851,Non_sch_quals_Gr_Dip_Gr_Crt_M,8
3852,Non_sch_quals_Gr_Dip_Gr_Crt_M,3
3854,Non_sch_quals_Gr_Dip_Gr_Crt_M,4
3856,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3857,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3858,Non_sch_quals_Gr_Dip_Gr_Crt_M,10
3859,Non_sch_quals_Gr_Dip_Gr_Crt_M,3
3860,Non_sch_quals_Gr_Dip_Gr_Crt_M,37
3862,Non_sch_quals_Gr_Dip_Gr_Crt_M,10
3864,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3865,Non_sch_quals_Gr_Dip_Gr_Crt_M,3
3869,Non_sch_quals_Gr_Dip_Gr_Crt_M,7
3870,Non_sch_quals_Gr_Dip_Gr_Crt_M,11
3871,Non_sch_quals_Gr_Dip_Gr_Crt_M,20
3873,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3874,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3875,Non_sch_quals_Gr_Dip_Gr_Crt_M,75
3878,Non_sch_quals_Gr_Dip_Gr_Crt_M,5
3880,Non_sch_quals_Gr_Dip_Gr_Crt_M,23
3882,Non_sch_quals_Gr_Dip_Gr_Crt_M,3
3885,Non_sch_quals_Gr_Dip_Gr_Crt_M,3
3886,Non_sch_quals_Gr_Dip_Gr_Crt_M,3
3887,Non_sch_quals_Gr_Dip_Gr_Crt_M,3
3888,Non_sch_quals_Gr_Dip_Gr_Crt_M,11
3889,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3890,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3891,Non_sch_quals_Gr_Dip_Gr_Crt_M,4
3892,Non_sch_quals_Gr_Dip_Gr_Crt_M,9
3895,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3896,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3898,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3900,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3902,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3903,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3904,Non_sch_quals_Gr_Dip_Gr_Crt_M,4
3909,Non_sch_quals_Gr_Dip_Gr_Crt_M,38
3910,Non_sch_quals_Gr_Dip_Gr_Crt_M,84
3911,Non_sch_quals_Gr_Dip_Gr_Crt_M,11
3912,Non_sch_quals_Gr_Dip_Gr_Crt_M,67
3913,Non_sch_quals_Gr_Dip_Gr_Crt_M,7
3915,Non_sch_quals_Gr_Dip_Gr_Crt_M,23
3916,Non_sch_quals_Gr_Dip_Gr_Crt_M,6
3918,Non_sch_quals_Gr_Dip_Gr_Crt_M,16
3919,Non_sch_quals_Gr_Dip_Gr_Crt_M,7
3920,Non_sch_quals_Gr_Dip_Gr_Crt_M,3
3921,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3922,Non_sch_quals_Gr_Dip_Gr_Crt_M,34
3923,Non_sch_quals_Gr_Dip_Gr_Crt_M,9
3925,Non_sch_quals_Gr_Dip_Gr_Crt_M,16
3926,Non_sch_quals_Gr_Dip_Gr_Crt_M,22
3927,Non_sch_quals_Gr_Dip_Gr_Crt_M,7
3928,Non_sch_quals_Gr_Dip_Gr_Crt_M,6
3929,Non_sch_quals_Gr_Dip_Gr_Crt_M,5
3930,Non_sch_quals_Gr_Dip_Gr_Crt_M,156
3931,Non_sch_quals_Gr_Dip_Gr_Crt_M,102
3933,Non_sch_quals_Gr_Dip_Gr_Crt_M,3
3934,Non_sch_quals_Gr_Dip_Gr_Crt_M,129
3936,Non_sch_quals_Gr_Dip_Gr_Crt_M,45
3937,Non_sch_quals_Gr_Dip_Gr_Crt_M,16
3938,Non_sch_quals_Gr_Dip_Gr_Crt_M,21
3939,Non_sch_quals_Gr_Dip_Gr_Crt_M,39
3940,Non_sch_quals_Gr_Dip_Gr_Crt_M,17
3941,Non_sch_quals_Gr_Dip_Gr_Crt_M,51
3942,Non_sch_quals_Gr_Dip_Gr_Crt_M,9
3943,Non_sch_quals_Gr_Dip_Gr_Crt_M,15
3944,Non_sch_quals_Gr_Dip_Gr_Crt_M,3
3945,Non_sch_quals_Gr_Dip_Gr_Crt_M,3
3950,Non_sch_quals_Gr_Dip_Gr_Crt_M,26
3951,Non_sch_quals_Gr_Dip_Gr_Crt_M,5
3953,Non_sch_quals_Gr_Dip_Gr_Crt_M,27
3954,Non_sch_quals_Gr_Dip_Gr_Crt_M,6
3956,Non_sch_quals_Gr_Dip_Gr_Crt_M,9
3957,Non_sch_quals_Gr_Dip_Gr_Crt_M,6
3958,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3959,Non_sch_quals_Gr_Dip_Gr_Crt_M,8
3960,Non_sch_quals_Gr_Dip_Gr_Crt_M,13
3962,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3965,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3966,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3971,Non_sch_quals_Gr_Dip_Gr_Crt_M,11
3975,Non_sch_quals_Gr_Dip_Gr_Crt_M,58
3976,Non_sch_quals_Gr_Dip_Gr_Crt_M,55
3977,Non_sch_quals_Gr_Dip_Gr_Crt_M,167
3978,Non_sch_quals_Gr_Dip_Gr_Crt_M,4
3979,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3980,Non_sch_quals_Gr_Dip_Gr_Crt_M,3
3981,Non_sch_quals_Gr_Dip_Gr_Crt_M,11
3984,Non_sch_quals_Gr_Dip_Gr_Crt_M,10
3987,Non_sch_quals_Gr_Dip_Gr_Crt_M,4
3988,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3991,Non_sch_quals_Gr_Dip_Gr_Crt_M,0
3992,Non_sch_quals_Gr_Dip_Gr_Crt_M,4
3995,Non_sch_quals_Gr_Dip_Gr_Crt_M,31
3996,Non_sch_quals_Gr_Dip_Gr_Crt_M,29
3000,Non_sch_quals_Gr_Dip_Gr_Crt_F,227
3002,Non_sch_quals_Gr_Dip_Gr_Crt_F,124
3003,Non_sch_quals_Gr_Dip_Gr_Crt_F,72
3004,Non_sch_quals_Gr_Dip_Gr_Crt_F,129
3005,Non_sch_quals_Gr_Dip_Gr_Crt_F,10
3006,Non_sch_quals_Gr_Dip_Gr_Crt_F,162
3008,Non_sch_quals_Gr_Dip_Gr_Crt_F,51
3010,Non_sch_quals_Gr_Dip_Gr_Crt_F,8
3011,Non_sch_quals_Gr_Dip_Gr_Crt_F,312
3012,Non_sch_quals_Gr_Dip_Gr_Crt_F,331
3013,Non_sch_quals_Gr_Dip_Gr_Crt_F,298
3015,Non_sch_quals_Gr_Dip_Gr_Crt_F,313
3016,Non_sch_quals_Gr_Dip_Gr_Crt_F,338
3018,Non_sch_quals_Gr_Dip_Gr_Crt_F,156
3019,Non_sch_quals_Gr_Dip_Gr_Crt_F,23
3020,Non_sch_quals_Gr_Dip_Gr_Crt_F,195
3021,Non_sch_quals_Gr_Dip_Gr_Crt_F,150
3022,Non_sch_quals_Gr_Dip_Gr_Crt_F,13
3023,Non_sch_quals_Gr_Dip_Gr_Crt_F,308
3024,Non_sch_quals_Gr_Dip_Gr_Crt_F,94
3025,Non_sch_quals_Gr_Dip_Gr_Crt_F,59
3026,Non_sch_quals_Gr_Dip_Gr_Crt_F,0
3027,Non_sch_quals_Gr_Dip_Gr_Crt_F,39
3028,Non_sch_quals_Gr_Dip_Gr_Crt_F,176
3029,Non_sch_quals_Gr_Dip_Gr_Crt_F,376
3030,Non_sch_quals_Gr_Dip_Gr_Crt_F,627
3031,Non_sch_quals_Gr_Dip_Gr_Crt_F,370
3032,Non_sch_quals_Gr_Dip_Gr_Crt_F,442
3033,Non_sch_quals_Gr_Dip_Gr_Crt_F,115
3034,Non_sch_quals_Gr_Dip_Gr_Crt_F,65
3036,Non_sch_quals_Gr_Dip_Gr_Crt_F,60
3037,Non_sch_quals_Gr_Dip_Gr_Crt_F,260
3038,Non_sch_quals_Gr_Dip_Gr_Crt_F,181
3039,Non_sch_quals_Gr_Dip_Gr_Crt_F,307
3040,Non_sch_quals_Gr_Dip_Gr_Crt_F,423
3041,Non_sch_quals_Gr_Dip_Gr_Crt_F,190
3042,Non_sch_quals_Gr_Dip_Gr_Crt_F,129
3043,Non_sch_quals_Gr_Dip_Gr_Crt_F,119
3044,Non_sch_quals_Gr_Dip_Gr_Crt_F,331
3045,Non_sch_quals_Gr_Dip_Gr_Crt_F,0
3046,Non_sch_quals_Gr_Dip_Gr_Crt_F,265
3047,Non_sch_quals_Gr_Dip_Gr_Crt_F,33
3048,Non_sch_quals_Gr_Dip_Gr_Crt_F,38
3049,Non_sch_quals_Gr_Dip_Gr_Crt_F,50
3051,Non_sch_quals_Gr_Dip_Gr_Crt_F,225
3052,Non_sch_quals_Gr_Dip_Gr_Crt_F,96
3053,Non_sch_quals_Gr_Dip_Gr_Crt_F,179
3054,Non_sch_quals_Gr_Dip_Gr_Crt_F,266
3055,Non_sch_quals_Gr_Dip_Gr_Crt_F,304
3056,Non_sch_quals_Gr_Dip_Gr_Crt_F,616
3057,Non_sch_quals_Gr_Dip_Gr_Crt_F,219
3058,Non_sch_quals_Gr_Dip_Gr_Crt_F,583
3059,Non_sch_quals_Gr_Dip_Gr_Crt_F,49
3060,Non_sch_quals_Gr_Dip_Gr_Crt_F,52
3061,Non_sch_quals_Gr_Dip_Gr_Crt_F,11
3062,Non_sch_quals_Gr_Dip_Gr_Crt_F,0
3063,Non_sch_quals_Gr_Dip_Gr_Crt_F,4
3064,Non_sch_quals_Gr_Dip_Gr_Crt_F,248
3065,Non_sch_quals_Gr_Dip_Gr_Crt_F,195
3066,Non_sch_quals_Gr_Dip_Gr_Crt_F,110
3067,Non_sch_quals_Gr_Dip_Gr_Crt_F,117
3068,Non_sch_quals_Gr_Dip_Gr_Crt_F,557
3070,Non_sch_quals_Gr_Dip_Gr_Crt_F,758
3071,Non_sch_quals_Gr_Dip_Gr_Crt_F,456
3072,Non_sch_quals_Gr_Dip_Gr_Crt_F,462
3073,Non_sch_quals_Gr_Dip_Gr_Crt_F,432
3074,Non_sch_quals_Gr_Dip_Gr_Crt_F,65
3075,Non_sch_quals_Gr_Dip_Gr_Crt_F,47
3076,Non_sch_quals_Gr_Dip_Gr_Crt_F,119
3078,Non_sch_quals_Gr_Dip_Gr_Crt_F,325
3079,Non_sch_quals_Gr_Dip_Gr_Crt_F,366
3081,Non_sch_quals_Gr_Dip_Gr_Crt_F,166
3082,Non_sch_quals_Gr_Dip_Gr_Crt_F,164
3083,Non_sch_quals_Gr_Dip_Gr_Crt_F,215
3084,Non_sch_quals_Gr_Dip_Gr_Crt_F,544
3085,Non_sch_quals_Gr_Dip_Gr_Crt_F,216
3086,Non_sch_quals_Gr_Dip_Gr_Crt_F,6
3087,Non_sch_quals_Gr_Dip_Gr_Crt_F,109
3088,Non_sch_quals_Gr_Dip_Gr_Crt_F,431
3089,Non_sch_quals_Gr_Dip_Gr_Crt_F,171
3090,Non_sch_quals_Gr_Dip_Gr_Crt_F,17
3091,Non_sch_quals_Gr_Dip_Gr_Crt_F,12
3093,Non_sch_quals_Gr_Dip_Gr_Crt_F,73
3094,Non_sch_quals_Gr_Dip_Gr_Crt_F,201
3095,Non_sch_quals_Gr_Dip_Gr_Crt_F,530
3096,Non_sch_quals_Gr_Dip_Gr_Crt_F,28
3097,Non_sch_quals_Gr_Dip_Gr_Crt_F,27
3099,Non_sch_quals_Gr_Dip_Gr_Crt_F,90
3101,Non_sch_quals_Gr_Dip_Gr_Crt_F,500
3102,Non_sch_quals_Gr_Dip_Gr_Crt_F,144
3103,Non_sch_quals_Gr_Dip_Gr_Crt_F,267
3104,Non_sch_quals_Gr_Dip_Gr_Crt_F,338
3105,Non_sch_quals_Gr_Dip_Gr_Crt_F,128
3106,Non_sch_quals_Gr_Dip_Gr_Crt_F,219
3107,Non_sch_quals_Gr_Dip_Gr_Crt_F,165
3108,Non_sch_quals_Gr_Dip_Gr_Crt_F,216
3109,Non_sch_quals_Gr_Dip_Gr_Crt_F,295
3111,Non_sch_quals_Gr_Dip_Gr_Crt_F,182
3113,Non_sch_quals_Gr_Dip_Gr_Crt_F,182
3114,Non_sch_quals_Gr_Dip_Gr_Crt_F,55
3115,Non_sch_quals_Gr_Dip_Gr_Crt_F,37
3116,Non_sch_quals_Gr_Dip_Gr_Crt_F,74
3121,Non_sch_quals_Gr_Dip_Gr_Crt_F,603
3122,Non_sch_quals_Gr_Dip_Gr_Crt_F,480
3123,Non_sch_quals_Gr_Dip_Gr_Crt_F,314
3124,Non_sch_quals_Gr_Dip_Gr_Crt_F,425
3125,Non_sch_quals_Gr_Dip_Gr_Crt_F,167
3126,Non_sch_quals_Gr_Dip_Gr_Crt_F,183
3127,Non_sch_quals_Gr_Dip_Gr_Crt_F,460
3128,Non_sch_quals_Gr_Dip_Gr_Crt_F,305
3129,Non_sch_quals_Gr_Dip_Gr_Crt_F,319
3130,Non_sch_quals_Gr_Dip_Gr_Crt_F,563
3131,Non_sch_quals_Gr_Dip_Gr_Crt_F,270
3132,Non_sch_quals_Gr_Dip_Gr_Crt_F,281
3133,Non_sch_quals_Gr_Dip_Gr_Crt_F,294
3134,Non_sch_quals_Gr_Dip_Gr_Crt_F,452
3135,Non_sch_quals_Gr_Dip_Gr_Crt_F,297
3136,Non_sch_quals_Gr_Dip_Gr_Crt_F,516
3137,Non_sch_quals_Gr_Dip_Gr_Crt_F,86
3138,Non_sch_quals_Gr_Dip_Gr_Crt_F,174
3139,Non_sch_quals_Gr_Dip_Gr_Crt_F,98
3140,Non_sch_quals_Gr_Dip_Gr_Crt_F,123
3141,Non_sch_quals_Gr_Dip_Gr_Crt_F,372
3142,Non_sch_quals_Gr_Dip_Gr_Crt_F,230
3143,Non_sch_quals_Gr_Dip_Gr_Crt_F,171
3144,Non_sch_quals_Gr_Dip_Gr_Crt_F,234
3145,Non_sch_quals_Gr_Dip_Gr_Crt_F,426
3146,Non_sch_quals_Gr_Dip_Gr_Crt_F,590
3147,Non_sch_quals_Gr_Dip_Gr_Crt_F,288
3148,Non_sch_quals_Gr_Dip_Gr_Crt_F,77
3149,Non_sch_quals_Gr_Dip_Gr_Crt_F,496
3150,Non_sch_quals_Gr_Dip_Gr_Crt_F,743
3151,Non_sch_quals_Gr_Dip_Gr_Crt_F,109
3152,Non_sch_quals_Gr_Dip_Gr_Crt_F,294
3153,Non_sch_quals_Gr_Dip_Gr_Crt_F,153
3154,Non_sch_quals_Gr_Dip_Gr_Crt_F,41
3155,Non_sch_quals_Gr_Dip_Gr_Crt_F,201
3156,Non_sch_quals_Gr_Dip_Gr_Crt_F,303
3158,Non_sch_quals_Gr_Dip_Gr_Crt_F,116
3159,Non_sch_quals_Gr_Dip_Gr_Crt_F,44
3160,Non_sch_quals_Gr_Dip_Gr_Crt_F,156
3161,Non_sch_quals_Gr_Dip_Gr_Crt_F,271
3162,Non_sch_quals_Gr_Dip_Gr_Crt_F,320
3163,Non_sch_quals_Gr_Dip_Gr_Crt_F,548
3165,Non_sch_quals_Gr_Dip_Gr_Crt_F,354
3166,Non_sch_quals_Gr_Dip_Gr_Crt_F,270
3167,Non_sch_quals_Gr_Dip_Gr_Crt_F,89
3168,Non_sch_quals_Gr_Dip_Gr_Crt_F,111
3169,Non_sch_quals_Gr_Dip_Gr_Crt_F,103
3170,Non_sch_quals_Gr_Dip_Gr_Crt_F,172
3171,Non_sch_quals_Gr_Dip_Gr_Crt_F,54
3172,Non_sch_quals_Gr_Dip_Gr_Crt_F,136
3173,Non_sch_quals_Gr_Dip_Gr_Crt_F,90
3174,Non_sch_quals_Gr_Dip_Gr_Crt_F,139
3175,Non_sch_quals_Gr_Dip_Gr_Crt_F,186
3177,Non_sch_quals_Gr_Dip_Gr_Crt_F,20
3178,Non_sch_quals_Gr_Dip_Gr_Crt_F,285
3179,Non_sch_quals_Gr_Dip_Gr_Crt_F,50
3180,Non_sch_quals_Gr_Dip_Gr_Crt_F,64
3181,Non_sch_quals_Gr_Dip_Gr_Crt_F,373
3182,Non_sch_quals_Gr_Dip_Gr_Crt_F,417
3183,Non_sch_quals_Gr_Dip_Gr_Crt_F,352
3184,Non_sch_quals_Gr_Dip_Gr_Crt_F,397
3185,Non_sch_quals_Gr_Dip_Gr_Crt_F,303
3186,Non_sch_quals_Gr_Dip_Gr_Crt_F,406
3187,Non_sch_quals_Gr_Dip_Gr_Crt_F,291
3188,Non_sch_quals_Gr_Dip_Gr_Crt_F,310
3189,Non_sch_quals_Gr_Dip_Gr_Crt_F,76
3190,Non_sch_quals_Gr_Dip_Gr_Crt_F,163
3191,Non_sch_quals_Gr_Dip_Gr_Crt_F,205
3192,Non_sch_quals_Gr_Dip_Gr_Crt_F,283
3193,Non_sch_quals_Gr_Dip_Gr_Crt_F,321
3194,Non_sch_quals_Gr_Dip_Gr_Crt_F,193
3195,Non_sch_quals_Gr_Dip_Gr_Crt_F,491
3196,Non_sch_quals_Gr_Dip_Gr_Crt_F,266
3197,Non_sch_quals_Gr_Dip_Gr_Crt_F,96
3198,Non_sch_quals_Gr_Dip_Gr_Crt_F,153
3199,Non_sch_quals_Gr_Dip_Gr_Crt_F,483
3200,Non_sch_quals_Gr_Dip_Gr_Crt_F,13
3201,Non_sch_quals_Gr_Dip_Gr_Crt_F,85
3202,Non_sch_quals_Gr_Dip_Gr_Crt_F,31
3204,Non_sch_quals_Gr_Dip_Gr_Crt_F,545
3205,Non_sch_quals_Gr_Dip_Gr_Crt_F,188
3206,Non_sch_quals_Gr_Dip_Gr_Crt_F,230
3207,Non_sch_quals_Gr_Dip_Gr_Crt_F,292
3211,Non_sch_quals_Gr_Dip_Gr_Crt_F,15
3212,Non_sch_quals_Gr_Dip_Gr_Crt_F,106
3214,Non_sch_quals_Gr_Dip_Gr_Crt_F,47
3215,Non_sch_quals_Gr_Dip_Gr_Crt_F,136
3216,Non_sch_quals_Gr_Dip_Gr_Crt_F,576
3217,Non_sch_quals_Gr_Dip_Gr_Crt_F,11
3218,Non_sch_quals_Gr_Dip_Gr_Crt_F,200
3219,Non_sch_quals_Gr_Dip_Gr_Crt_F,140
3220,Non_sch_quals_Gr_Dip_Gr_Crt_F,266
3221,Non_sch_quals_Gr_Dip_Gr_Crt_F,59
3222,Non_sch_quals_Gr_Dip_Gr_Crt_F,129
3223,Non_sch_quals_Gr_Dip_Gr_Crt_F,71
3224,Non_sch_quals_Gr_Dip_Gr_Crt_F,74
3225,Non_sch_quals_Gr_Dip_Gr_Crt_F,86
3226,Non_sch_quals_Gr_Dip_Gr_Crt_F,249
3227,Non_sch_quals_Gr_Dip_Gr_Crt_F,82
3228,Non_sch_quals_Gr_Dip_Gr_Crt_F,276
3230,Non_sch_quals_Gr_Dip_Gr_Crt_F,45
3231,Non_sch_quals_Gr_Dip_Gr_Crt_F,26
3232,Non_sch_quals_Gr_Dip_Gr_Crt_F,11
3233,Non_sch_quals_Gr_Dip_Gr_Crt_F,19
3235,Non_sch_quals_Gr_Dip_Gr_Crt_F,6
3236,Non_sch_quals_Gr_Dip_Gr_Crt_F,4
3237,Non_sch_quals_Gr_Dip_Gr_Crt_F,5
3238,Non_sch_quals_Gr_Dip_Gr_Crt_F,0
3239,Non_sch_quals_Gr_Dip_Gr_Crt_F,3
3240,Non_sch_quals_Gr_Dip_Gr_Crt_F,26
3241,Non_sch_quals_Gr_Dip_Gr_Crt_F,11
3242,Non_sch_quals_Gr_Dip_Gr_Crt_F,5
3243,Non_sch_quals_Gr_Dip_Gr_Crt_F,3
3249,Non_sch_quals_Gr_Dip_Gr_Crt_F,29
3250,Non_sch_quals_Gr_Dip_Gr_Crt_F,70
3251,Non_sch_quals_Gr_Dip_Gr_Crt_F,0
3254,Non_sch_quals_Gr_Dip_Gr_Crt_F,3
3260,Non_sch_quals_Gr_Dip_Gr_Crt_F,31
3264,Non_sch_quals_Gr_Dip_Gr_Crt_F,13
3265,Non_sch_quals_Gr_Dip_Gr_Crt_F,21
3266,Non_sch_quals_Gr_Dip_Gr_Crt_F,18
3267,Non_sch_quals_Gr_Dip_Gr_Crt_F,0
3268,Non_sch_quals_Gr_Dip_Gr_Crt_F,18
3269,Non_sch_quals_Gr_Dip_Gr_Crt_F,12
3270,Non_sch_quals_Gr_Dip_Gr_Crt_F,0
3272,Non_sch_quals_Gr_Dip_Gr_Crt_F,13
3273,Non_sch_quals_Gr_Dip_Gr_Crt_F,5
3274,Non_sch_quals_Gr_Dip_Gr_Crt_F,0
3275,Non_sch_quals_Gr_Dip_Gr_Crt_F,3
3276,Non_sch_quals_Gr_Dip_Gr_Crt_F,4
3277,Non_sch_quals_Gr_Dip_Gr_Crt_F,15
3278,Non_sch_quals_Gr_Dip_Gr_Crt_F,4
3280,Non_sch_quals_Gr_Dip_Gr_Crt_F,297
3281,Non_sch_quals_Gr_Dip_Gr_Crt_F,11
3282,Non_sch_quals_Gr_Dip_Gr_Crt_F,18
3283,Non_sch_quals_Gr_Dip_Gr_Crt_F,11
3284,Non_sch_quals_Gr_Dip_Gr_Crt_F,48
3285,Non_sch_quals_Gr_Dip_Gr_Crt_F,12
3286,Non_sch_quals_Gr_Dip_Gr_Crt_F,7
3287,Non_sch_quals_Gr_Dip_Gr_Crt_F,3
3289,Non_sch_quals_Gr_Dip_Gr_Crt_F,5
