POSTCODE,CITY,TYPE,COUNT
3095,RESEARCH,B Property and deception offences,3
3095,RESEARCH,B Property and deception offences,1
3095,RESEARCH,B Property and deception offences,10
3095,RESEARCH,B Property and deception offences,5
3095,RESEARCH,B Property and deception offences,1
3095,RESEARCH,B Property and deception offences,10
3095,RESEARCH,C Drug offences,2
3095,RESEARCH,C Drug offences,6
3095,RESEARCH,D Public order and security offences,11
3095,RESEARCH,D Public order and security offences,1
3096,WATTLE GLEN,A Crimes against the person,5
3096,WATTLE GLEN,B Property and deception offences,1
3096,WATTLE GLEN,B Property and deception offences,10
